REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRBCKECUXX,1,2035,999999.0
GLOBAL,PWRBCKECUXX,1,2036,999999.0
GLOBAL,PWRBCKECUXX,1,2037,999999.0
GLOBAL,PWRBCKECUXX,1,2038,999999.0
GLOBAL,PWRBCKECUXX,1,2039,999999.0
GLOBAL,PWRBCKECUXX,1,2040,999999.0
GLOBAL,PWRBCKECUXX,1,2041,999999.0
GLOBAL,PWRBCKECUXX,1,2042,999999.0
GLOBAL,PWRBCKECUXX,1,2043,999999.0
GLOBAL,PWRBCKECUXX,1,2044,999999.0
GLOBAL,PWRBCKECUXX,1,2045,999999.0
GLOBAL,PWRBCKECUXX,1,2046,999999.0
GLOBAL,PWRBCKECUXX,1,2047,999999.0
GLOBAL,PWRBCKECUXX,1,2048,999999.0
GLOBAL,PWRBCKECUXX,1,2049,999999.0
GLOBAL,PWRBCKECUXX,1,2050,999999.0
GLOBAL,PWRBCKGTMXX,1,2023,999999.0
GLOBAL,PWRBCKGTMXX,1,2024,999999.0
GLOBAL,PWRBCKGTMXX,1,2025,999999.0
GLOBAL,PWRBCKGTMXX,1,2026,999999.0
GLOBAL,PWRBCKGTMXX,1,2027,999999.0
GLOBAL,PWRBCKGTMXX,1,2028,999999.0
GLOBAL,PWRBCKGTMXX,1,2029,999999.0
GLOBAL,PWRBCKGTMXX,1,2030,999999.0
GLOBAL,PWRBCKGTMXX,1,2031,999999.0
GLOBAL,PWRBCKGTMXX,1,2032,999999.0
GLOBAL,PWRBCKGTMXX,1,2033,999999.0
GLOBAL,PWRBCKGTMXX,1,2034,999999.0
GLOBAL,PWRBCKGTMXX,1,2035,999999.0
GLOBAL,PWRBCKGTMXX,1,2036,999999.0
GLOBAL,PWRBCKGTMXX,1,2037,999999.0
GLOBAL,PWRBCKGTMXX,1,2038,999999.0
GLOBAL,PWRBCKGTMXX,1,2039,999999.0
GLOBAL,PWRBCKGTMXX,1,2040,999999.0
GLOBAL,PWRBCKGTMXX,1,2041,999999.0
GLOBAL,PWRBCKGTMXX,1,2042,999999.0
GLOBAL,PWRBCKGTMXX,1,2043,999999.0
GLOBAL,PWRBCKGTMXX,1,2044,999999.0
GLOBAL,PWRBCKGTMXX,1,2045,999999.0
GLOBAL,PWRBCKGTMXX,1,2046,999999.0
GLOBAL,PWRBCKGTMXX,1,2047,999999.0
GLOBAL,PWRBCKGTMXX,1,2048,999999.0
GLOBAL,PWRBCKGTMXX,1,2049,999999.0
GLOBAL,PWRBCKGTMXX,1,2050,999999.0
GLOBAL,PWRBCKHNDXX,1,2023,999999.0
GLOBAL,PWRBCKHNDXX,1,2024,999999.0
GLOBAL,PWRBCKHNDXX,1,2025,999999.0
GLOBAL,PWRBCKHNDXX,1,2026,999999.0
GLOBAL,PWRBCKHNDXX,1,2027,999999.0
GLOBAL,PWRBCKHNDXX,1,2028,999999.0
GLOBAL,PWRBCKHNDXX,1,2029,999999.0
GLOBAL,PWRBCKHNDXX,1,2030,999999.0
GLOBAL,PWRBCKHNDXX,1,2031,999999.0
GLOBAL,PWRBCKHNDXX,1,2032,999999.0
GLOBAL,PWRBCKHNDXX,1,2033,999999.0
GLOBAL,PWRBCKHNDXX,1,2034,999999.0
GLOBAL,PWRBCKHNDXX,1,2035,999999.0
GLOBAL,PWRBCKHNDXX,1,2036,999999.0
GLOBAL,PWRBCKHNDXX,1,2037,999999.0
GLOBAL,PWRBCKHNDXX,1,2038,999999.0
GLOBAL,PWRBCKHNDXX,1,2039,999999.0
GLOBAL,PWRBCKHNDXX,1,2040,999999.0
GLOBAL,PWRBCKHNDXX,1,2041,999999.0
GLOBAL,PWRBCKHNDXX,1,2042,999999.0
GLOBAL,PWRBCKHNDXX,1,2043,999999.0
GLOBAL,PWRBCKHNDXX,1,2044,999999.0
GLOBAL,PWRBCKHNDXX,1,2045,999999.0
GLOBAL,PWRBCKHNDXX,1,2046,999999.0
GLOBAL,PWRBCKHNDXX,1,2047,999999.0
GLOBAL,PWRBCKHNDXX,1,2048,999999.0
GLOBAL,PWRBCKHNDXX,1,2049,999999.0
GLOBAL,PWRBCKHNDXX,1,2050,999999.0
GLOBAL,PWRBCKHTIXX,1,2023,999999.0
GLOBAL,PWRBCKHTIXX,1,2024,999999.0
GLOBAL,PWRBCKHTIXX,1,2025,999999.0
GLOBAL,PWRBCKHTIXX,1,2026,999999.0
GLOBAL,PWRBCKHTIXX,1,2027,999999.0
GLOBAL,PWRBCKHTIXX,1,2028,999999.0
GLOBAL,PWRBCKHTIXX,1,2029,999999.0
GLOBAL,PWRBCKHTIXX,1,2030,999999.0
GLOBAL,PWRBCKHTIXX,1,2031,999999.0
GLOBAL,PWRBCKHTIXX,1,2032,999999.0
GLOBAL,PWRBCKHTIXX,1,2033,999999.0
GLOBAL,PWRBCKHTIXX,1,2034,999999.0
GLOBAL,PWRBCKHTIXX,1,2035,999999.0
GLOBAL,PWRBCKHTIXX,1,2036,999999.0
GLOBAL,PWRBCKHTIXX,1,2037,999999.0
GLOBAL,PWRBCKHTIXX,1,2038,999999.0
GLOBAL,PWRBCKHTIXX,1,2039,999999.0
GLOBAL,PWRBCKHTIXX,1,2040,999999.0
GLOBAL,PWRBCKHTIXX,1,2041,999999.0
GLOBAL,PWRBCKHTIXX,1,2042,999999.0
GLOBAL,PWRBCKHTIXX,1,2043,999999.0
GLOBAL,PWRBCKHTIXX,1,2044,999999.0
GLOBAL,PWRBCKHTIXX,1,2045,999999.0
GLOBAL,PWRBCKHTIXX,1,2046,999999.0
GLOBAL,PWRBCKHTIXX,1,2047,999999.0
GLOBAL,PWRBCKHTIXX,1,2048,999999.0
GLOBAL,PWRBCKHTIXX,1,2049,999999.0
GLOBAL,PWRBCKHTIXX,1,2050,999999.0
GLOBAL,PWRBCKJAMXX,1,2023,999999.0
GLOBAL,PWRBCKJAMXX,1,2024,999999.0
GLOBAL,PWRBCKJAMXX,1,2025,999999.0
GLOBAL,PWRBCKJAMXX,1,2026,999999.0
GLOBAL,PWRBCKJAMXX,1,2027,999999.0
GLOBAL,PWRBCKJAMXX,1,2028,999999.0
GLOBAL,PWRBCKJAMXX,1,2029,999999.0
GLOBAL,PWRBCKJAMXX,1,2030,999999.0
GLOBAL,PWRBCKJAMXX,1,2031,999999.0
GLOBAL,PWRBCKJAMXX,1,2032,999999.0
GLOBAL,PWRBCKJAMXX,1,2033,999999.0
GLOBAL,PWRBCKJAMXX,1,2034,999999.0
GLOBAL,PWRBCKJAMXX,1,2035,999999.0
GLOBAL,PWRBCKJAMXX,1,2036,999999.0
GLOBAL,PWRBCKJAMXX,1,2037,999999.0
GLOBAL,PWRBCKJAMXX,1,2038,999999.0
GLOBAL,PWRBCKJAMXX,1,2039,999999.0
GLOBAL,PWRBCKJAMXX,1,2040,999999.0
GLOBAL,PWRBCKJAMXX,1,2041,999999.0
GLOBAL,PWRBCKJAMXX,1,2042,999999.0
GLOBAL,PWRBCKJAMXX,1,2043,999999.0
GLOBAL,PWRBCKJAMXX,1,2044,999999.0
GLOBAL,PWRBCKJAMXX,1,2045,999999.0
GLOBAL,PWRBCKJAMXX,1,2046,999999.0
GLOBAL,PWRBCKJAMXX,1,2047,999999.0
GLOBAL,PWRBCKJAMXX,1,2048,999999.0
GLOBAL,PWRBCKJAMXX,1,2049,999999.0
GLOBAL,PWRBCKJAMXX,1,2050,999999.0
GLOBAL,PWRBCKMEXXX,1,2023,999999.0
GLOBAL,PWRBCKMEXXX,1,2024,999999.0
GLOBAL,PWRBCKMEXXX,1,2025,999999.0
GLOBAL,PWRBCKMEXXX,1,2026,999999.0
GLOBAL,PWRBCKMEXXX,1,2027,999999.0
GLOBAL,PWRBCKMEXXX,1,2028,999999.0
GLOBAL,PWRBCKMEXXX,1,2029,999999.0
GLOBAL,PWRBCKMEXXX,1,2030,999999.0
GLOBAL,PWRBCKMEXXX,1,2031,999999.0
GLOBAL,PWRBCKMEXXX,1,2032,999999.0
GLOBAL,PWRBCKMEXXX,1,2033,999999.0
GLOBAL,PWRBCKMEXXX,1,2034,999999.0
GLOBAL,PWRBCKMEXXX,1,2035,999999.0
GLOBAL,PWRBCKMEXXX,1,2036,999999.0
GLOBAL,PWRBCKMEXXX,1,2037,999999.0
GLOBAL,PWRBCKMEXXX,1,2038,999999.0
GLOBAL,PWRBCKMEXXX,1,2039,999999.0
GLOBAL,PWRBCKMEXXX,1,2040,999999.0
GLOBAL,PWRBCKMEXXX,1,2041,999999.0
GLOBAL,PWRBCKMEXXX,1,2042,999999.0
GLOBAL,PWRBCKMEXXX,1,2043,999999.0
GLOBAL,PWRBCKMEXXX,1,2044,999999.0
GLOBAL,PWRBCKMEXXX,1,2045,999999.0
GLOBAL,PWRBCKMEXXX,1,2046,999999.0
GLOBAL,PWRBCKMEXXX,1,2047,999999.0
GLOBAL,PWRBCKMEXXX,1,2048,999999.0
GLOBAL,PWRBCKMEXXX,1,2049,999999.0
GLOBAL,PWRBCKMEXXX,1,2050,999999.0
GLOBAL,PWRBCKNICXX,1,2023,999999.0
GLOBAL,PWRBCKNICXX,1,2024,999999.0
GLOBAL,PWRBCKNICXX,1,2025,999999.0
GLOBAL,PWRBCKNICXX,1,2026,999999.0
GLOBAL,PWRBCKNICXX,1,2027,999999.0
GLOBAL,PWRBCKNICXX,1,2028,999999.0
GLOBAL,PWRBCKNICXX,1,2029,999999.0
GLOBAL,PWRBCKNICXX,1,2030,999999.0
GLOBAL,PWRBCKNICXX,1,2031,999999.0
GLOBAL,PWRBCKNICXX,1,2032,999999.0
GLOBAL,PWRBCKNICXX,1,2033,999999.0
GLOBAL,PWRBCKNICXX,1,2034,999999.0
GLOBAL,PWRBCKNICXX,1,2035,999999.0
GLOBAL,PWRBCKNICXX,1,2036,999999.0
GLOBAL,PWRBCKNICXX,1,2037,999999.0
GLOBAL,PWRBCKNICXX,1,2038,999999.0
GLOBAL,PWRBCKNICXX,1,2039,999999.0
GLOBAL,PWRBCKNICXX,1,2040,999999.0
GLOBAL,PWRBCKNICXX,1,2041,999999.0
GLOBAL,PWRBCKNICXX,1,2042,999999.0
GLOBAL,PWRBCKNICXX,1,2043,999999.0
GLOBAL,PWRBCKNICXX,1,2044,999999.0
GLOBAL,PWRBCKNICXX,1,2045,999999.0
GLOBAL,PWRBCKNICXX,1,2046,999999.0
GLOBAL,PWRBCKNICXX,1,2047,999999.0
GLOBAL,PWRBCKNICXX,1,2048,999999.0
GLOBAL,PWRBCKNICXX,1,2049,999999.0
GLOBAL,PWRBCKNICXX,1,2050,999999.0
GLOBAL,PWRBCKPANXX,1,2023,999999.0
GLOBAL,PWRBCKPANXX,1,2024,999999.0
GLOBAL,PWRBCKPANXX,1,2025,999999.0
GLOBAL,PWRBCKPANXX,1,2026,999999.0
GLOBAL,PWRBCKPANXX,1,2027,999999.0
GLOBAL,PWRBCKPANXX,1,2028,999999.0
GLOBAL,PWRBCKPANXX,1,2029,999999.0
GLOBAL,PWRBCKPANXX,1,2030,999999.0
GLOBAL,PWRBCKPANXX,1,2031,999999.0
GLOBAL,PWRBCKPANXX,1,2032,999999.0
GLOBAL,PWRBCKPANXX,1,2033,999999.0
GLOBAL,PWRBCKPANXX,1,2034,999999.0
GLOBAL,PWRBCKPANXX,1,2035,999999.0
GLOBAL,PWRBCKPANXX,1,2036,999999.0
GLOBAL,PWRBCKPANXX,1,2037,999999.0
GLOBAL,PWRBCKPANXX,1,2038,999999.0
GLOBAL,PWRBCKPANXX,1,2039,999999.0
GLOBAL,PWRBCKPANXX,1,2040,999999.0
GLOBAL,PWRBCKPANXX,1,2041,999999.0
GLOBAL,PWRBCKPANXX,1,2042,999999.0
GLOBAL,PWRBCKPANXX,1,2043,999999.0
GLOBAL,PWRBCKPANXX,1,2044,999999.0
GLOBAL,PWRBCKPANXX,1,2045,999999.0
GLOBAL,PWRBCKPANXX,1,2046,999999.0
GLOBAL,PWRBCKPANXX,1,2047,999999.0
GLOBAL,PWRBCKPANXX,1,2048,999999.0
GLOBAL,PWRBCKPANXX,1,2049,999999.0
GLOBAL,PWRBCKPANXX,1,2050,999999.0
GLOBAL,PWRBCKPERXX,1,2023,999999.0
GLOBAL,PWRBCKPERXX,1,2024,999999.0
GLOBAL,PWRBCKPERXX,1,2025,999999.0
GLOBAL,PWRBCKPERXX,1,2026,999999.0
GLOBAL,PWRBCKPERXX,1,2027,999999.0
GLOBAL,PWRBCKPERXX,1,2028,999999.0
GLOBAL,PWRBCKPERXX,1,2029,999999.0
GLOBAL,PWRBCKPERXX,1,2030,999999.0
GLOBAL,PWRBCKPERXX,1,2031,999999.0
GLOBAL,PWRBCKPERXX,1,2032,999999.0
GLOBAL,PWRBCKPERXX,1,2033,999999.0
GLOBAL,PWRBCKPERXX,1,2034,999999.0
GLOBAL,PWRBCKPERXX,1,2035,999999.0
GLOBAL,PWRBCKPERXX,1,2036,999999.0
GLOBAL,PWRBCKPERXX,1,2037,999999.0
GLOBAL,PWRBCKPERXX,1,2038,999999.0
GLOBAL,PWRBCKPERXX,1,2039,999999.0
GLOBAL,PWRBCKPERXX,1,2040,999999.0
GLOBAL,PWRBCKPERXX,1,2041,999999.0
GLOBAL,PWRBCKPERXX,1,2042,999999.0
GLOBAL,PWRBCKPERXX,1,2043,999999.0
GLOBAL,PWRBCKPERXX,1,2044,999999.0
GLOBAL,PWRBCKPERXX,1,2045,999999.0
GLOBAL,PWRBCKPERXX,1,2046,999999.0
GLOBAL,PWRBCKPERXX,1,2047,999999.0
GLOBAL,PWRBCKPERXX,1,2048,999999.0
GLOBAL,PWRBCKPERXX,1,2049,999999.0
GLOBAL,PWRBCKPERXX,1,2050,999999.0
GLOBAL,PWRBCKPRYXX,1,2023,999999.0
GLOBAL,PWRBCKPRYXX,1,2024,999999.0
GLOBAL,PWRBCKPRYXX,1,2025,999999.0
GLOBAL,PWRBCKPRYXX,1,2026,999999.0
GLOBAL,PWRBCKPRYXX,1,2027,999999.0
GLOBAL,PWRBCKPRYXX,1,2028,999999.0
GLOBAL,PWRBCKPRYXX,1,2029,999999.0
GLOBAL,PWRBCKPRYXX,1,2030,999999.0
GLOBAL,PWRBCKPRYXX,1,2031,999999.0
GLOBAL,PWRBCKPRYXX,1,2032,999999.0
GLOBAL,PWRBCKPRYXX,1,2033,999999.0
GLOBAL,PWRBCKPRYXX,1,2034,999999.0
GLOBAL,PWRBCKPRYXX,1,2035,999999.0
GLOBAL,PWRBCKPRYXX,1,2036,999999.0
GLOBAL,PWRBCKPRYXX,1,2037,999999.0
GLOBAL,PWRBCKPRYXX,1,2038,999999.0
GLOBAL,PWRBCKPRYXX,1,2039,999999.0
GLOBAL,PWRBCKPRYXX,1,2040,999999.0
GLOBAL,PWRBCKPRYXX,1,2041,999999.0
GLOBAL,PWRBCKPRYXX,1,2042,999999.0
GLOBAL,PWRBCKPRYXX,1,2043,999999.0
GLOBAL,PWRBCKPRYXX,1,2044,999999.0
GLOBAL,PWRBCKPRYXX,1,2045,999999.0
GLOBAL,PWRBCKPRYXX,1,2046,999999.0
GLOBAL,PWRBCKPRYXX,1,2047,999999.0
GLOBAL,PWRBCKPRYXX,1,2048,999999.0
GLOBAL,PWRBCKPRYXX,1,2049,999999.0
GLOBAL,PWRBCKPRYXX,1,2050,999999.0
GLOBAL,PWRBCKSLVXX,1,2023,999999.0
GLOBAL,PWRBCKSLVXX,1,2024,999999.0
GLOBAL,PWRBCKSLVXX,1,2025,999999.0
GLOBAL,PWRBCKSLVXX,1,2026,999999.0
GLOBAL,PWRBCKSLVXX,1,2027,999999.0
GLOBAL,PWRBCKSLVXX,1,2028,999999.0
GLOBAL,PWRBCKSLVXX,1,2029,999999.0
GLOBAL,PWRBCKSLVXX,1,2030,999999.0
GLOBAL,PWRBCKSLVXX,1,2031,999999.0
GLOBAL,PWRBCKSLVXX,1,2032,999999.0
GLOBAL,PWRBCKSLVXX,1,2033,999999.0
GLOBAL,PWRBCKSLVXX,1,2034,999999.0
GLOBAL,PWRBCKSLVXX,1,2035,999999.0
GLOBAL,PWRBCKSLVXX,1,2036,999999.0
GLOBAL,PWRBCKSLVXX,1,2037,999999.0
GLOBAL,PWRBCKSLVXX,1,2038,999999.0
GLOBAL,PWRBCKSLVXX,1,2039,999999.0
GLOBAL,PWRBCKSLVXX,1,2040,999999.0
GLOBAL,PWRBCKSLVXX,1,2041,999999.0
GLOBAL,PWRBCKSLVXX,1,2042,999999.0
GLOBAL,PWRBCKSLVXX,1,2043,999999.0
GLOBAL,PWRBCKSLVXX,1,2044,999999.0
GLOBAL,PWRBCKSLVXX,1,2045,999999.0
GLOBAL,PWRBCKSLVXX,1,2046,999999.0
GLOBAL,PWRBCKSLVXX,1,2047,999999.0
GLOBAL,PWRBCKSLVXX,1,2048,999999.0
GLOBAL,PWRBCKSLVXX,1,2049,999999.0
GLOBAL,PWRBCKSLVXX,1,2050,999999.0
GLOBAL,PWRBCKURYXX,1,2023,999999.0
GLOBAL,PWRBCKURYXX,1,2024,999999.0
GLOBAL,PWRBCKURYXX,1,2025,999999.0
GLOBAL,PWRBCKURYXX,1,2026,999999.0
GLOBAL,PWRBCKURYXX,1,2027,999999.0
GLOBAL,PWRBCKURYXX,1,2028,999999.0
GLOBAL,PWRBCKURYXX,1,2029,999999.0
GLOBAL,PWRBCKURYXX,1,2030,999999.0
GLOBAL,PWRBCKURYXX,1,2031,999999.0
GLOBAL,PWRBCKURYXX,1,2032,999999.0
GLOBAL,PWRBCKURYXX,1,2033,999999.0
GLOBAL,PWRBCKURYXX,1,2034,999999.0
GLOBAL,PWRBCKURYXX,1,2035,999999.0
GLOBAL,PWRBCKURYXX,1,2036,999999.0
GLOBAL,PWRBCKURYXX,1,2037,999999.0
GLOBAL,PWRBCKURYXX,1,2038,999999.0
GLOBAL,PWRBCKURYXX,1,2039,999999.0
GLOBAL,PWRBCKURYXX,1,2040,999999.0
GLOBAL,PWRBCKURYXX,1,2041,999999.0
GLOBAL,PWRBCKURYXX,1,2042,999999.0
GLOBAL,PWRBCKURYXX,1,2043,999999.0
GLOBAL,PWRBCKURYXX,1,2044,999999.0
GLOBAL,PWRBCKURYXX,1,2045,999999.0
GLOBAL,PWRBCKURYXX,1,2046,999999.0
GLOBAL,PWRBCKURYXX,1,2047,999999.0
GLOBAL,PWRBCKURYXX,1,2048,999999.0
GLOBAL,PWRBCKURYXX,1,2049,999999.0
GLOBAL,PWRBCKURYXX,1,2050,999999.0
GLOBAL,PWRLDSARGXX01,2,2023,0.0139
GLOBAL,PWRLDSARGXX01,2,2024,0.0139
GLOBAL,PWRLDSARGXX01,2,2025,0.0139
GLOBAL,PWRLDSARGXX01,2,2026,0.0139
GLOBAL,PWRLDSARGXX01,2,2027,0.0139
GLOBAL,PWRLDSARGXX01,2,2028,0.0139
GLOBAL,PWRLDSARGXX01,2,2029,0.0139
GLOBAL,PWRLDSARGXX01,2,2030,0.0139
GLOBAL,PWRLDSARGXX01,2,2031,0.0139
GLOBAL,PWRLDSARGXX01,2,2032,0.0139
GLOBAL,PWRLDSARGXX01,2,2033,0.0139
GLOBAL,PWRLDSARGXX01,2,2034,0.0139
GLOBAL,PWRLDSARGXX01,2,2035,0.0139
GLOBAL,PWRLDSARGXX01,2,2036,0.0139
GLOBAL,PWRLDSARGXX01,2,2037,0.0139
GLOBAL,PWRLDSARGXX01,2,2038,0.0139
GLOBAL,PWRLDSARGXX01,2,2039,0.0139
GLOBAL,PWRLDSARGXX01,2,2040,0.0139
GLOBAL,PWRLDSARGXX01,2,2041,0.0139
GLOBAL,PWRLDSARGXX01,2,2042,0.0139
GLOBAL,PWRLDSARGXX01,2,2043,0.0139
GLOBAL,PWRLDSARGXX01,2,2044,0.0139
GLOBAL,PWRLDSARGXX01,2,2045,0.0139
GLOBAL,PWRLDSARGXX01,2,2046,0.0139
GLOBAL,PWRLDSARGXX01,2,2047,0.0139
GLOBAL,PWRLDSARGXX01,2,2048,0.0139
GLOBAL,PWRLDSARGXX01,2,2049,0.0139
GLOBAL,PWRLDSARGXX01,2,2050,0.0139
GLOBAL,PWRLDSBOLXX01,2,2023,0.0139
GLOBAL,PWRLDSBOLXX01,2,2024,0.0139
GLOBAL,PWRLDSBOLXX01,2,2025,0.0139
GLOBAL,PWRLDSBOLXX01,2,2026,0.0139
GLOBAL,PWRLDSBOLXX01,2,2027,0.0139
GLOBAL,PWRLDSBOLXX01,2,2028,0.0139
GLOBAL,PWRLDSBOLXX01,2,2029,0.0139
GLOBAL,PWRLDSBOLXX01,2,2030,0.0139
GLOBAL,PWRLDSBOLXX01,2,2031,0.0139
GLOBAL,PWRLDSBOLXX01,2,2032,0.0139
GLOBAL,PWRLDSBOLXX01,2,2033,0.0139
GLOBAL,PWRLDSBOLXX01,2,2034,0.0139
GLOBAL,PWRLDSBOLXX01,2,2035,0.0139
GLOBAL,PWRLDSBOLXX01,2,2036,0.0139
GLOBAL,PWRLDSBOLXX01,2,2037,0.0139
GLOBAL,PWRLDSBOLXX01,2,2038,0.0139
GLOBAL,PWRLDSBOLXX01,2,2039,0.0139
GLOBAL,PWRLDSBOLXX01,2,2040,0.0139
GLOBAL,PWRLDSBOLXX01,2,2041,0.0139
GLOBAL,PWRLDSBOLXX01,2,2042,0.0139
GLOBAL,PWRLDSBOLXX01,2,2043,0.0139
GLOBAL,PWRLDSBOLXX01,2,2044,0.0139
GLOBAL,PWRLDSBOLXX01,2,2045,0.0139
GLOBAL,PWRLDSBOLXX01,2,2046,0.0139
GLOBAL,PWRLDSBOLXX01,2,2047,0.0139
GLOBAL,PWRLDSBOLXX01,2,2048,0.0139
GLOBAL,PWRLDSBOLXX01,2,2049,0.0139
GLOBAL,PWRLDSBOLXX01,2,2050,0.0139
GLOBAL,PWRLDSBRAXX01,2,2023,0.0139
GLOBAL,PWRLDSBRAXX01,2,2024,0.0139
GLOBAL,PWRLDSBRAXX01,2,2025,0.0139
GLOBAL,PWRLDSBRAXX01,2,2026,0.0139
GLOBAL,PWRLDSBRAXX01,2,2027,0.0139
GLOBAL,PWRLDSBRAXX01,2,2028,0.0139
GLOBAL,PWRLDSBRAXX01,2,2029,0.0139
GLOBAL,PWRLDSBRAXX01,2,2030,0.0139
GLOBAL,PWRLDSBRAXX01,2,2031,0.0139
GLOBAL,PWRLDSBRAXX01,2,2032,0.0139
GLOBAL,PWRLDSBRAXX01,2,2033,0.0139
GLOBAL,PWRLDSBRAXX01,2,2034,0.0139
GLOBAL,PWRLDSBRAXX01,2,2035,0.0139
GLOBAL,PWRLDSBRAXX01,2,2036,0.0139
GLOBAL,PWRLDSBRAXX01,2,2037,0.0139
GLOBAL,PWRLDSBRAXX01,2,2038,0.0139
GLOBAL,PWRLDSBRAXX01,2,2039,0.0139
GLOBAL,PWRLDSBRAXX01,2,2040,0.0139
GLOBAL,PWRLDSBRAXX01,2,2041,0.0139
GLOBAL,PWRLDSBRAXX01,2,2042,0.0139
GLOBAL,PWRLDSBRAXX01,2,2043,0.0139
GLOBAL,PWRLDSBRAXX01,2,2044,0.0139
GLOBAL,PWRLDSBRAXX01,2,2045,0.0139
GLOBAL,PWRLDSBRAXX01,2,2046,0.0139
GLOBAL,PWRLDSBRAXX01,2,2047,0.0139
GLOBAL,PWRLDSBRAXX01,2,2048,0.0139
GLOBAL,PWRLDSBRAXX01,2,2049,0.0139
GLOBAL,PWRLDSBRAXX01,2,2050,0.0139
GLOBAL,PWRLDSCHLXX01,2,2023,0.0139
GLOBAL,PWRLDSCHLXX01,2,2024,0.0139
GLOBAL,PWRLDSCHLXX01,2,2025,0.0139
GLOBAL,PWRLDSCHLXX01,2,2026,0.0139
GLOBAL,PWRLDSCHLXX01,2,2027,0.0139
GLOBAL,PWRLDSCHLXX01,2,2028,0.0139
GLOBAL,PWRLDSCHLXX01,2,2029,0.0139
GLOBAL,PWRLDSCHLXX01,2,2030,0.0139
GLOBAL,PWRLDSCHLXX01,2,2031,0.0139
GLOBAL,PWRLDSCHLXX01,2,2032,0.0139
GLOBAL,PWRLDSCHLXX01,2,2033,0.0139
GLOBAL,PWRLDSCHLXX01,2,2034,0.0139
GLOBAL,PWRLDSCHLXX01,2,2035,0.0139
GLOBAL,PWRLDSCHLXX01,2,2036,0.0139
GLOBAL,PWRLDSCHLXX01,2,2037,0.0139
GLOBAL,PWRLDSCHLXX01,2,2038,0.0139
GLOBAL,PWRLDSCHLXX01,2,2039,0.0139
GLOBAL,PWRLDSCHLXX01,2,2040,0.0139
GLOBAL,PWRLDSCHLXX01,2,2041,0.0139
GLOBAL,PWRLDSCHLXX01,2,2042,0.0139
GLOBAL,PWRLDSCHLXX01,2,2043,0.0139
GLOBAL,PWRLDSCHLXX01,2,2044,0.0139
GLOBAL,PWRLDSCHLXX01,2,2045,0.0139
GLOBAL,PWRLDSCHLXX01,2,2046,0.0139
GLOBAL,PWRLDSCHLXX01,2,2047,0.0139
GLOBAL,PWRLDSCHLXX01,2,2048,0.0139
GLOBAL,PWRLDSCHLXX01,2,2049,0.0139
GLOBAL,PWRLDSCHLXX01,2,2050,0.0139
GLOBAL,PWRLDSCOLXX01,2,2023,0.0139
GLOBAL,PWRLDSCOLXX01,2,2024,0.0139
GLOBAL,PWRLDSCOLXX01,2,2025,0.0139
GLOBAL,PWRLDSCOLXX01,2,2026,0.0139
GLOBAL,PWRLDSCOLXX01,2,2027,0.0139
GLOBAL,PWRLDSCOLXX01,2,2028,0.0139
GLOBAL,PWRLDSCOLXX01,2,2029,0.0139
GLOBAL,PWRLDSCOLXX01,2,2030,0.0139
GLOBAL,PWRLDSCOLXX01,2,2031,0.0139
GLOBAL,PWRLDSCOLXX01,2,2032,0.0139
GLOBAL,PWRLDSCOLXX01,2,2033,0.0139
GLOBAL,PWRLDSCOLXX01,2,2034,0.0139
GLOBAL,PWRLDSCOLXX01,2,2035,0.0139
GLOBAL,PWRLDSCOLXX01,2,2036,0.0139
GLOBAL,PWRLDSCOLXX01,2,2037,0.0139
GLOBAL,PWRLDSCOLXX01,2,2038,0.0139
GLOBAL,PWRLDSCOLXX01,2,2039,0.0139
GLOBAL,PWRLDSCOLXX01,2,2040,0.0139
GLOBAL,PWRLDSCOLXX01,2,2041,0.0139
GLOBAL,PWRLDSCOLXX01,2,2042,0.0139
GLOBAL,PWRLDSCOLXX01,2,2043,0.0139
GLOBAL,PWRLDSCOLXX01,2,2044,0.0139
GLOBAL,PWRLDSCOLXX01,2,2045,0.0139
GLOBAL,PWRLDSCOLXX01,2,2046,0.0139
GLOBAL,PWRLDSCOLXX01,2,2047,0.0139
GLOBAL,PWRLDSCOLXX01,2,2048,0.0139
GLOBAL,PWRLDSCOLXX01,2,2049,0.0139
GLOBAL,PWRLDSCOLXX01,2,2050,0.0139
GLOBAL,PWRLDSCRIXX01,2,2023,0.0139
GLOBAL,PWRLDSCRIXX01,2,2024,0.0139
GLOBAL,PWRLDSCRIXX01,2,2025,0.0139
GLOBAL,PWRLDSCRIXX01,2,2026,0.0139
GLOBAL,PWRLDSCRIXX01,2,2027,0.0139
GLOBAL,PWRLDSCRIXX01,2,2028,0.0139
GLOBAL,PWRLDSCRIXX01,2,2029,0.0139
GLOBAL,PWRLDSCRIXX01,2,2030,0.0139
GLOBAL,PWRLDSCRIXX01,2,2031,0.0139
GLOBAL,PWRLDSCRIXX01,2,2032,0.0139
GLOBAL,PWRLDSCRIXX01,2,2033,0.0139
GLOBAL,PWRLDSCRIXX01,2,2034,0.0139
GLOBAL,PWRLDSCRIXX01,2,2035,0.0139
GLOBAL,PWRLDSCRIXX01,2,2036,0.0139
GLOBAL,PWRLDSCRIXX01,2,2037,0.0139
GLOBAL,PWRLDSCRIXX01,2,2038,0.0139
GLOBAL,PWRLDSCRIXX01,2,2039,0.0139
